Champs French Bakery,333 W. Church St.,1990-1999,"28.540310285942486, -81.38332676469444"
All About Hair Beauty Salon,553 W. Church St.,1990-1999,"28.54029653610616, -81.38579244874846"
OK Discount,535 W. Church St.,1990-1999,"28.540283498482616, -81.3855980002769"
Carib Craft Gifts & Novelty Shop,534 W. Church St.,1990-1999,"28.5399916547599, -81.38561018248565"
Kelly's Barber Shop,644 W. Church St.,1990-1999,"28.53998909393037, -81.38882845861764"
J.J. Food Store,446 W. Church St.,1990-1999,"28.539983385927833, -81.38473824690315"
Greater Refuge Church of Our Lord,596 W. Church St.,1990-1999,"28.539980006485433, -81.38682072978261"
Pat's Pump & Blower&comma; Inc.,630 W. Church St.,1990-1999,"28.539886311041954, -81.3881896646944"
Magic Fingers Salon,564 W. Church St.,1990-1999,"28.539883967321842, -81.3862541646944"
Bo Dank Soda Shop,568 W. Church St.,1990-1999,"28.53987474220278, -81.38630876469442"
Fish Finder Industries,1233 W. Jackson St.,1990-1999,"28.5393732813484, -81.39617242978264"
JR. Grocery and Meat,801 W. Jackson St.,1990-1999,"28.53931795055261, -81.39123336106492"
Faith Deliverance Temple,625 W. Church St.,1990-1999,"28.540868554740292, -81.38801518248563"
John H. Jackson Neighborhood Center,1002 W. Carter St.,1990-1999,"28.534616478989996, -81.39323035131765"
The Salvation Army Administrative Offices,416 W. Colonial Dr.,1990-1999,"28.55270461046799, -81.38483450027685"
Mobil Oil Co.,2800 W. Colonial Dr.,1990-1999,"28.552401309096336, -81.4143291212243"
West Church Food Mart,2503 W. Church St.,1990-1999,"28.540327895738727, -81.41402480902339"
Church's Chicken,1234 W. Church St.,1990-1999,"28.539785406494296, -81.39693929420012"
Accurate Diesel,1512 S. Division Ave.,1990-1999,"28.52422487572977, -81.38498480339517"
City Fleet Services,1808 S. Division Ave.,1990-1999,"28.52158437573133, -81.38510293223031"
Top Auto Inc,1828 S. Division Ave.,1990-1999,"28.52086027573162, -81.3850922033953"
Park Lake Presbyterian Child,309 E. Colonial Dr.,1990-1999,"28.553328559861193, -81.37333778499031"
Orlando Minority Business Development Center,132 E. Colonial Dr. Suite 211,1990-1999,"28.55287304498652, -81.37544369763184"
Hightower & Doane&comma; Attorneys,738 W. Colonial Dr.,1990-1999,"28.552824329870592, -81.39048180094748"
Julius Williams&comma; P.A.,710 W. Colonial Dr.,1990-1999,"28.552799317891964, -81.38946192978254"
Employee Travel Services,710 W. Colonial Dr.,1990-1999,"28.552799317891964, -81.38946192978254"
Molhern Chiropractic Ctr. P.A.,726 W. Colonial Dr.,1990-1999,"28.552780605911092, -81.3900241297825"
Douglas H. Glicken&comma; P.A.,720 W. Colonial Dr.,1990-1999,"28.552766493928594, -81.38981079420005"
Minority/Women Business Enterprise Alliance&comma; Inc. Business Resource Center,1200 W. Colonial Dr.,1990-1999,"28.552488282561974, -81.3966038806403"
Private Industry Council/ Job Training Center SKILLINK/ Summer Youth Employment Program,1200 W. Colonial Dr.,1990-1999,"28.552488282561974, -81.3966038806403"
Philip T. Cowherd Lic. Real Estate Broker,638 Lake Dor Cir. Suite 1,1990-1999,"28.55211429973928, -81.38802300339451"
A-Z Services Movers,921 W. Amelia St.,1990-1999,"28.550025799930726, -81.39286706296481"
Miller Electrical Service Inc.,711 W. Amelia St.,1990-1999,"28.549644475719454, -81.3896505341296"
A-Team Electrical Supply Inc.,711 W. Amelia St.,1990-1999,"28.549644475719454, -81.3896505341296"
Design Light Photograph,200 W. Amelia St.,1990-1999,"28.549411799986057, -81.3819566629648"
Pinkie Lee's,308 W. Amelia St.,1990-1999,"28.54922494572019, -81.3831494783057"
Pinkie Lee's Restaurant,380 W. Amelia St.,1990-1999,"28.54920345143527, -81.38400913412961"
Benchmark Preschool&comma; Inc.,398 W. Amelia St.,1990-1999,"28.548973597271317, -81.38419279174411"
Spirit Printing Inc.,1030 W. Amelia St.,1990-1999,"28.548948912153865, -81.39451432883504"
Autobody Dynamics&comma; Inc.,434 Hames Ave.,1990-1999,"28.548723997365226, -81.39651971873478"
Callahan Neighborhood Association,342 N. Lee Ave.,1990-1999,"28.547198026790568, -81.39134673222964"
Peabo Day Care Center,815 Hills St.,1990-1999,"28.54529615108432, -81.39187690339462"
Innovative Tubes & Cores (ITC) International Corp.,777 W. Central Blvd.,1990-1999,"28.542894600572815, -81.39040986296509"
Handy Man,401 W. Central Blvd.,1990-1999,"28.542461471467174, -81.38418493653"
Refugee Apostolic Pentecost Assembly,705 W. Central Blvd.,1990-1999,"28.542424600615103, -81.38931582063556"
Orlando Recovery Center (drug rehab center),545 W. Central Blvd.,1990-1999,"28.542328175723462, -81.38687437830596"
Global Van Lines,617 W. Central Blvd.,1990-1999,"28.542292850820704, -81.38768953412993"
Tension Turf Record & Video,701 W. Central Blvd.,1990-1999,"28.54227855081938, -81.38927973412991"
L.W. Funk Racing,925 W. Central Blvd.,1990-1999,"28.54223845081592, -81.39295786296512"
Central Homeless Head Start,639 W. Central Blvd.,1990-1999,"28.54223675081573, -81.38832236296513"
Coalition for the Homeless,639 W. Central Blvd.,1990-1999,"28.54223675081573, -81.38832236296513"
A.K.H. Construction,1115 W. Central Blvd.,1990-1999,"28.542230450815147, -81.39503380529473"
J J's World Used Autos,1107 W. Central Blvd.,1990-1999,"28.542224800633136, -81.39466876296513"
Labor Depot Quality Temporary Personnel,100 W. Central Blvd.,1990-1999,"28.541977681747735, -81.38101100094755"
Certified Electric,1202 W. Central Blvd.,1990-1999,"28.541850800666772, -81.39583952063555"
Metropolitan Orlando Urban League&comma; Inc.,1000 W. Central Blvd.,1990-1999,"28.541747575723747, -81.39334833412994"
The Thrift Shop,808 W. Central Blvd.,1990-1999,"28.541706400679825, -81.39095816296518"
Apex Parts (Machine Shop),822 W. Central Blvd.,1990-1999,"28.54165795060746, -81.39146246296515"
Midtown Realty of Orlando,508 W. Central Blvd.,1990-1999,"28.541553825660433, -81.38520373222983"
Aabar Parts and Service of Central Florida&comma; Inc.,1118 W. Central Blvd.,1990-1999,"28.541553250635534, -81.3950701918004"
Orlando Classic Marble,1106 W. Central Blvd.,1990-1999,"28.541372850684017, -81.39468356296517"
Genesis New Birth Freewill Baptist Church,106 S. Division St.,1990-1999,"28.54087964222518, -81.38502323768574"
Southern Pipe & Supply Co. Hajoca Corp.,639 W. Church St.,1990-1999,"28.540612993930292, -81.38852536536508"
Corbett Motor,1121 W. Church St.,1990-1999,"28.540407906466314, -81.39498549420011"
McCartney Construction & Reno,1109 W. Church St.,1990-1999,"28.540392293930303, -81.39479760094754"
Self Sufficiency Center Goodwill Industries,377 W. Church St.,1990-1999,"28.540370998482647, -81.38354528248566"
Church St. Billiards,863 W. Church St.,1990-1999,"28.540341268853034, -81.39189116536507"
OPH Cleaners,383 W. Church St.,1990-1999,"28.540333385943516, -81.38360930027687"
Mr. Kai's Restaurant,301 W. Church St.,1990-1999,"28.540330554752334, -81.38311168248562"
Clark's Ladies Fashion/Accessories&comma; Inc. and School Uniforms,355 W. Church St.,1990-1999,"28.540319042212722, -81.38341978248565"
Change of Style Hair Salon,731 W. Church St.,1990-1999,"28.54030365475294, -81.39028906469439"
Jazzette Record Shop,545 W. Church St.,1990-1999,"28.540301648646874, -81.38574314874846"
Karen's Hair & Nail Boutique,567 W. Church St.,1990-1999,"28.54029799237668, -81.38612541195444"
Casual Styles Unlimited,553 W. Church St.,1990-1999,"28.54029653610616, -81.38579244874846"
Ira's Kitchen,557 W. Church St.,1990-1999,"28.54029623610622, -81.38607990520694"
Metro Services,575 W. Church St.,1990-1999,"28.54029523155405, -81.3862684899317"
Holy Bible Church of Reality,537 W. Church St.,1990-1999,"28.540292723565088, -81.3856241113207"
New Life Evangelical Center,519 W. Church St.,1990-1999,"28.540282642211878, -81.38543920027688"
West Church Street Business Association,559 W. Church St.,1990-1999,"28.54028254803942, -81.38576071013956"
D&M Deli,300 W. Church St.,1990-1999,"28.540113625668482, -81.38298363901788"
Florida Bumper,1124 W. Church St.,1990-1999,"28.540031781377706, -81.39544930094758"
Blue Bird Auto Repair,712 W. Church St.,1990-1999,"28.540005911036584, -81.38971416469442"
Orlando's Sub Shop,712 W. Church St.,1990-1999,"28.540005911036584, -81.38971416469442"
Pentecostal Church of God,440 W. Church St.,1990-1999,"28.539985742205253, -81.38471676469442"
Orlando Negro Chamber of Commerce,596 W. Church St.,1990-1999,"28.539980006485433, -81.38682072978261"
Lakeside Alternatives Downtown Plaza (drug rehab center),228 S. Hughey Ave.,1990-1999,"28.53994462594928, -81.3828632610649"
Lucy's Food Mart,562 W. Church St.,1990-1999,"28.539907523599595, -81.3861398646944"
Sisters Restaurant,562 W. Church St.,1990-1999,"28.539907523599595, -81.3861398646944"
SY's Coin Laundry,600 W. Church St.,1990-1999,"28.539907454332916, -81.38715436240496"
Community Bio-Resource Plasma Center,1122 W. Church St.,1990-1999,"28.53989073160842, -81.39523236536505"
Shiloh Missionary Baptist Church,633 W. Jackson St.,1990-1999,"28.53968540031581, -81.38831653222994"
Community House of Prayer,408 & 412 S. Hughey Ave.,1990-1999,"28.53912040091257, -81.38296269180047"
Wesley Child Development,142 E. Jackson St.,1990-1999,"28.538691475725404, -81.37658820529488"
Church of God Deliverance,428 Jernigan St.,1990-1999,"28.53718309732949, -81.39220334354077"
Rosa's Beauty World,647 W. Anderson St.,1990-1999,"28.536695824916823, -81.388570761065"
Orlando Day Nursery,100 W. Anderson St.,1990-1999,"28.53624958946218, -81.37974507889746"
Carter Street Neighborhood Association,734 Jernigan Ave.,1990-1999,"28.533427050028923, -81.39219006106511"
Parramore Village Neighborhood Associations,787 Conley St.,1990-1999,"28.53325385001359, -81.38886193223"
Griffin Park Tenants' Association,801 Avondale Apt. 2,1990-1999,"28.53272418477304, -81.3870306300325"
Atlantic Automotive,1231 W. Gore St.,1990-1999,"28.531632193931472, -81.39652056536515"
CPI Automotive,1229 W. Gore St.,1990-1999,"28.53129570687506, -81.39628652978267"
Sun Charm Ranch Properties,1227 W. Gore St.,1990-1999,"28.531261545713114, -81.39658446536514"
Lake Dot Park,Lake Dot Cir. & W. Colonial Dr.,1990-1999,"28.552968236296774, -81.38720798816996"
Kirby Rentals&comma; LLC,411 Hames Ave.,1990-1999,"28.54789424892644, -81.39611753222975"
