Art-Co Glass Products Inc.,321 N. Garland Ave.,1970-1979,"28.546124175717704, -81.38166653222972"
Frazier's Garage & Truck Repair,310 Hames Ave.,1970-1979,"28.546118312560004, -81.39645650339463"
Lucille's Place (liquor),220 Lincoln Ave.,1970-1979,"28.544997338626654, -81.38815038127002"
Acme Lock Co.,47 W. Jefferson St.,1970-1979,"28.54490899392972, -81.38047936536505"
A B C Drive-In Liquor Store,210 N. Garland Ave.,1970-1979,"28.544030275718864, -81.38192108989988"
Rev. John L. Wallace (clergyman),1719 W. Central Blvd.,1970-1979,"28.543074550226365, -81.40383626296509"
Midland Distributors Inc.,777 W. Central Blvd.,1970-1979,"28.542894600572815, -81.39040986296509"
Sunburst Press,823 W. Central Blvd.,1970-1979,"28.54256107572331, -81.39160240529469"
Bob's Auto Glass & Supply Co.&comma; Inc.,533 W. Central Blvd.,1970-1979,"28.542539400604802, -81.38654546296513"
Inudstrial Optics,2125 W. Central Blvd.,1970-1979,"28.542494800608786, -81.40895520529467"
Central Street Barain Center,401 W. Central Blvd.,1970-1979,"28.542461471467174, -81.38418493653"
East Coast Bowling & Billiard (supplies),703 W. Central Blvd.,1970-1979,"28.542405750830795, -81.38929336296512"
Johnny Blackburn's Auto Parts Inc.,433 W. Central Blvd.,1970-1979,"28.542320700621026, -81.38470731873487"
Auto-Lite Service,443 W. Central Blvd.,1970-1979,"28.54231107571978, -81.38474678989989"
Merritt Optical Inc.,623 W. Central Blvd.,1970-1979,"28.542290225531836, -81.38769906296515"
Alley's Cafe,819 W. Central Blvd.,1970-1979,"28.5422872006275, -81.39135146296512"
Semco Supplies,701 W. Central Blvd.,1970-1979,"28.54227855081938, -81.38927973412991"
Kimble Used Cars,909 W. Central Blvd.,1970-1979,"28.54225412553834, -81.39238360529471"
Bo Laws Machine & Parts,917 W. Central Blvd.,1970-1979,"28.54224885081684, -81.39275403412988"
Hinely Air Products Inc.,515 W. Central Blvd.,1970-1979,"28.542241125537167, -81.38552166106486"
Engine Parts Warehouse,925 W. Central Blvd.,1970-1979,"28.54223845081592, -81.39295786296512"
Dyke Tool & Equipment,1215 W. Central Blvd.,1970-1979,"28.542224900633137, -81.39644013412992"
Modern Machine and Parts Inc.,2009 W. Central Blvd.,1970-1979,"28.54221122554605, -81.40605823412996"
Powell Electronics Florida,2049 W. Central Blvd.,1970-1979,"28.54220780063465, -81.40744706296516"
American Cryogenics Inc.,1007 W. Central Ave.,1970-1979,"28.542170825897113, -81.39355226296513"
Skil Corporation,919 W. Central Blvd.,1970-1979,"28.54216370063855, -81.39272026296514"
Dun-Rite Industries (machinist),2141 W. Central Blvd.,1970-1979,"28.5421503006398, -81.40939410529475"
Bay Development Corp.,1103 W. Central Blvd.,1970-1979,"28.542126100642054, -81.39455069180033"
University of Central Florida,115 W. Central Blvd.,1970-1979,"28.542122531308603, -81.38107050094753"
Stephens Orlando Inc. (florist),2101 W. Central Blvd.,1970-1979,"28.542094200338624, -81.40786923412992"
Radah International (physicians' and hospital supplies),2111 W. Central Blvd.,1970-1979,"28.542055200648388, -81.40812806296516"
Domestic Finance Corp.,104 W. Central Blvd.,1970-1979,"28.54197146928134, -81.38113129604538"
Auto Storage,104 1/2 W. Central Blvd.,1970-1979,"28.54197146928134, -81.38113129604538"
Orange Soda Shop,912 W. Central Blvd.,1970-1979,"28.54190880066158, -81.39249369180034"
Ned Smith Equipment Co.,904 1/2 W. Central Blvd.,1970-1979,"28.541851000666718, -81.3922262341299"
Specialty Engineering Service Co.,914 W. Central Blvd.,1970-1979,"28.54184910066691, -81.39251019180035"
Dave Miller's Equipment Co.,916 W. Central Blvd.,1970-1979,"28.541849000666993, -81.39255847830604"
Martin Oil Co.,420 W. Central Blvd.,1970-1979,"28.541808400666973, -81.3845387610649"
Case Power & Equipment (agricultural),1216 W. Central Blvd.,1970-1979,"28.541801400671243, -81.39610833412992"
Camco Distributing Inc.,800 W. Central Blvd.,1970-1979,"28.541780675723746, -81.39067506296514"
Lee's Muffler Shop,618 W. Central Blvd.,1970-1979,"28.541722550769986, -81.38784573412995"
Bob Tucker Racing,2104 W. Central Blvd.,1970-1979,"28.541706200679755, -81.40786193412994"
Reliable Glass Co.,2112 W. Central Blvd.,1970-1979,"28.541704000679953, -81.40820436296515"
Filter Mainteinance Corp. (air conditioning service) ,2120 W. Central Blvd.,1970-1979,"28.541701100680267, -81.40868603412997"
Ornamental Iron Works,1340 W. Central Blvd.,1970-1979,"28.541692150767403, -81.39897850529472"
Marcone Appliance Parts Center,2108 W. Central Blvd.,1970-1979,"28.54168595076675, -81.40807820529471"
Yale Orgon Builders Sales Inc.,2114 W. Central Blvd.,1970-1979,"28.541684550766654, -81.40833669180037"
Meinke Model Engineering,2122 W. Central Blvd.,1970-1979,"28.541681650766307, -81.40875244762432"
Pro Chemical Products&comma; Inc.,1320 W. Central Blvd.,1970-1979,"28.541681550766363, -81.39815773413007"
Solar Industries (stamping works and die cutters),2102 W. Central Blvd.,1970-1979,"28.54166920085077, -81.40772920529471"
Jo-Jan Bottling Co. Inc.,1310 W. Central Blvd.,1970-1979,"28.541669175723907, -81.39782486296514"
Lykes Electronics Inc.,822 W. Central Blvd.,1970-1979,"28.54165795060746, -81.39146246296515"
Salvation Army Thrift Store,1130 W. Central Blvd.,1970-1979,"28.54161425076033, -81.39551646296516"
H & H Masonry,514 W. Central Blvd.,1970-1979,"28.54160440068553, -81.38552618989988"
Bill Schafer Signs,2106 W. Central Blvd.,1970-1979,"28.541602750759353, -81.40796883412995"
Central Mobilaire Inc. (air conditioning),2116 W. Central Blvd.,1970-1979,"28.541583275723767, -81.40823716296515"
Ray Gobbell Machine Shop,19 S. Division Ave.,1970-1979,"28.54157630782668, -81.38490646572794"
County Health & Welfare Building,832 W. Central Blvd.,1970-1979,"28.541144725737468, -81.39197903413"
Action Church of the Apostles,1403 W. Church St.,1970-1979,"28.54109041894141, -81.40035009420012"
Yocam Batteries Inc. (Div of Connrex Inc),747 W. Church St.,1970-1979,"28.5406436547453, -81.39094624690314"
Diamond & Gold Pawn Shop,27 W. Church St.,1970-1979,"28.54063381100846, -81.37966188246672"
Neal's Wholsale Wachmaker & Jewelers Supplies,27 W. Church St.,1970-1979,"28.54063381100846, -81.37966188246672"
Mark Leon Jeweler,127 W. Church St.,1970-1979,"28.540512098482587, -81.3813677646944"
Mademoiselle Beauty Salon,707 W. Church St.,1970-1979,"28.540478467281968, -81.3895586646944"
Church of Christ,711 W. Church St.,1970-1979,"28.540470598482617, -81.38967260027688"
Carver Beauty & Barber Supply,709 W. Church St.,1970-1979,"28.54046864221602, -81.3896182646944"
Junior League of Orlando Inc.,53 W. Church St.,1970-1979,"28.540467736956064, -81.38014120886959"
Junior League Thrift Shop,53 W. Church St.,1970-1979,"28.540467736956064, -81.38014120886959"
Mather of Orlando Inc.,129 W. Church St.,1970-1979,"28.54044148594837, -81.3814848002769"
Douglas Sign Studios,23 W. Church St.,1970-1979,"28.540436327655552, -81.37953662653074"
Hotel Sadler,619 W. Church St.,1970-1979,"28.54042799848259, -81.38777968246674"
Perry's Coffee Shop,619 W. Church St.,1970-1979,"28.54042799848259, -81.38777968246674"
Community Baptist Church,1229 W. Church St.,1970-1979,"28.540423206465604, -81.39684976536508"
Qual-Tech Inc.,1015 W. Church St.,1970-1979,"28.540381943649923, -81.39380891190096"
G. L. Bradfor Concrete Placing Company,805 1/2 W. Church St.,1970-1979,"28.540357384691543, -81.39126156321119"
B. J. Auto Parts,1133 W. Church St.,1970-1979,"28.54035320646881, -81.39541672978257"
Church of Christ,409 W. Church St.,1970-1979,"28.540347392061104, -81.3841524199134"
Orange Automotive Works Inc.,923 W. Church St.,1970-1979,"28.54034525475199, -81.39269944690315"
Johnson's Janitor Service,401 W. Church St.,1970-1979,"28.540328071504472, -81.38389065289927"
Riley's Made to Measure Clothes,573 W. Church St.,1970-1979,"28.540322655496144, -81.38621169073011"
Prayer & Faith Center,589 W. Church St.,1970-1979,"28.540322606796128, -81.38630641017403"
C & R Recreation,445 W. Church St.,1970-1979,"28.540312998482644, -81.38472658248564"
John's Pool Room,563 W. Church St.,1970-1979,"28.540312429998085, -81.38600147023028"
Florida Bumper Sales,741 W. Church St.,1970-1979,"28.5403106422126, -81.39080563585935"
Aris & Irene's Dining Room,417 W. Church St.,1970-1979,"28.540310198482626, -81.38435608248564"
Family Billiards,2295 W. Church St.,1970-1979,"28.54030701102314, -81.41142757573816"
Williams Barber Shop,731 W. Church St.,1970-1979,"28.54030365475294, -81.39028906469439"
Miller & Floyd Post 30 (American Vets),733 W. Church St.,1970-1979,"28.540303454752944, -81.39036298248563"
Paul's Auto Service,2301 W. Church St.,1970-1979,"28.540301290808394, -81.41144349221291"
Butler's Beauty Shop,553 W. Church St.,1970-1979,"28.54029653610616, -81.38579244874846"
Welch's Studio,539 W. Church St.,1970-1979,"28.54029497983564, -81.38565796899074"
Church of the Living God in Christ,547 W. Church St.,1970-1979,"28.54028505475334, -81.38568034690316"
Nelson's Bail Bonding Agency,559 1/2 W. Church St.,1970-1979,"28.54028254803942, -81.38576071013956"
King Neptune Seafood & Poultry No 2,811 W. Church St.,1970-1979,"28.540276131556674, -81.3913884297826"
Faith Temple Church of God in Christ,715 W. Church St.,1970-1979,"28.54025799956547, -81.3897808536506"
Hylick Rooms,737 W. Church St.,1970-1979,"28.540239005667427, -81.39047524935422"
Goodwill Industries of Central Florida,122 W. Church St.,1970-1979,"28.540214760849988, -81.38113420457324"
B E Purcell Co. (general merchandise-retail),124 W. Church St.,1970-1979,"28.540214760849988, -81.38113420457324"
Henry's Bar-B-Que,1520 W. Church St.,1970-1979,"28.5400557506182, -81.40122580339481"
Hanna's (general merchandise-retail),332 W. Church St.,1970-1979,"28.54005424220681, -81.38322354690315"
Orange TV Service,328 W. Church St.,1970-1979,"28.54005404220679, -81.38319226469439"
Modern Pawn Shop,52 W. Church St.,1970-1979,"28.54004334869309, -81.3800608088696"
National Paint & Body Shop,1124 W. Church St.,1970-1979,"28.540031781377706, -81.39544930094758"
Colbert's Refinishing,2200 W. Church St.,1970-1979,"28.54002805658272, -81.4095795855113"
Dot's Barber Shop,2216 W. Church St.,1970-1979,"28.5400128413776, -81.4098729279004"
West Side Grill,712 W. Church St.,1970-1979,"28.540005911036584, -81.38971416469442"
Flanagan's Fish Market,2404 W. Church St.,1970-1979,"28.54000360040124, -81.4128142033948"
The Down Beat (tavern),2206 W. Church St.,1970-1979,"28.540003516270172, -81.40984839231788"
Bird in the Bag (restaurant),534 W. Church St.,1970-1979,"28.5399916547599, -81.38561018248565"
Lincoln Arms Apartments,434 W. Church St.,1970-1979,"28.5399904547599, -81.38469538248566"
Rudy's Style Salon,526 W. Church St.,1970-1979,"28.53998886731475, -81.38548036469442"
Givens Income Tax Service,440 W. Church St.,1970-1979,"28.539985742205253, -81.38471676469442"
Cox Market,2400 W. Church St.,1970-1979,"28.539985050183528, -81.41275903222994"
Mercury Oil Service Station,700 W. Church St.,1970-1979,"28.53994351904419, -81.38936530094753"
Sam's Barber Shop,546 W. Church St.,1970-1979,"28.539928679876592, -81.38600120027688"
Skeeter's Place (furnished rooms),544 W. Church St.,1970-1979,"28.539926923597857, -81.38593538248564"
Davis Superette,600 W. Church St.,1970-1979,"28.539907454332916, -81.38715436240496"
Smith's Grocery,2296 W. Church St.,1970-1979,"28.539899498482626, -81.41092318248566"
E. C. Ernst Inc. (electric),1338 W. Church St.,1970-1979,"28.539896881371778, -81.39875209420013"
Goodwill Industries of Central Florida,102 W. Church St.,1970-1979,"28.539894600473627, -81.38101896284908"
Central Star Studio,1122 W. Church St.,1970-1979,"28.53989073160842, -81.39523236536505"
Tom's Automatic Transmission Service,1310 W. Church St.,1970-1979,"28.53989060648957, -81.39787326536509"
Las Vegas Billiard Room,564 W. Church St.,1970-1979,"28.539883967321842, -81.3862541646944"
Echols Bedding Company,2118 W. Church St.,1970-1979,"28.539881525960535, -81.40846393222986"
Santo's Automotive Service,1008 W. Church St.,1970-1979,"28.539874585923023, -81.39349058248565"
Wigs by Juanita,604 W. Church St.,1970-1979,"28.53985710881963, -81.38726768665278"
Bush Radio & TV Service,606 W. Church St.,1970-1979,"28.539856465938254, -81.38729352227247"
Great South Supply Co. Inc.,1500 W. Church St.,1970-1979,"28.539762776246054, -81.40070186106486"
Candy Stripe Dress & Uniform Shop,718 W. Church St.,1970-1979,"28.5396956110505, -81.38996038248564"
Locke Well & Pump Co.,2114 W. Church St.,1970-1979,"28.53968947572139, -81.40814053222988"
Rev. Jethro W. Toomer (clergyman),633 W. Jackson St.,1970-1979,"28.53968540031581, -81.38831653222994"
Gates Service Station & Garage,2406 W. Church St.,1970-1979,"28.53966882599882, -81.41293503222987"
Dr. P. Phillips Memorial Nursing & Convalescent Home,2500 W. Church St.,1970-1979,"28.539500461879324, -81.41475016637142"
Jackson Street Nursery,1233 W. Jackson St.,1970-1979,"28.5393732813484, -81.39617242978264"
Jackson Street Grocery,801 W. Jackson St.,1970-1979,"28.53931795055261, -81.39123336106492"
Charles Chips (potato chip mfrs),2226 W. Jackson St.,1970-1979,"28.539003975721844, -81.4107694033948"
C & S Transfer Inc.,1240 W. Jackson St.,1970-1979,"28.53893929393056, -81.39656792978262"
Florida Signs of Orlando,432 S. Hughey Ave.,1970-1979,"28.53888460010494, -81.3829979629653"
Florida Terrazzo Inc.,440 S. Hughey Ave.,1970-1979,"28.538827925300783, -81.38301326296528"
Raad's Grocery,428 Jernigan Ave.,1970-1979,"28.53718309732949, -81.39220334354077"
Cobb's Beauty Shop,625 W. Anderson St.,1970-1979,"28.536860826502867, -81.38771473222991"
Mrs. Rev. Sallie S. Armstead (clergymen),733 W. Anderson St.,1970-1979,"28.536748223882345, -81.3903583646944"
Mrs. Winnie Brown (furnished rooms),1039 W. Anderson St.,1970-1979,"28.536658254834588, -81.39475728248566"
Westinghouse Electric Supply,416 S. Garland Ave.,1970-1979,"28.53662717572308, -81.38126863222989"
Mount Calvary Baptist Church,1001 W. Anderson St.,1970-1979,"28.53647952390639, -81.3931316646944"
Church of the Living God,816 W. Anderson St.,1970-1979,"28.536260723925974, -81.39176208248564"
Church of God in Christ,509 Jernigan Ave.,1970-1979,"28.536134006658134, -81.39190196536512"
Ings Day Nursery,528 S. Division Ave.,1970-1979,"28.535997657599328, -81.38491597395783"
Foam-age Inc.,506 S. Garland Ave.,1970-1979,"28.535929250251275, -81.38126040339495"
Nix Lunch Room,703 Carter St.,1970-1979,"28.534862589624908, -81.38913658654648"
Leroy E. Richardson (real estate),637 Carter St.,1970-1979,"28.53484138209445, -81.38797519003141"
C G Suarez Food Distributing Co. Inc.,1331 Carter St.,1970-1979,"28.53482733556675, -81.39752023491009"
Ikes TV Shop,1031 Carter St.,1970-1979,"28.53478094221584, -81.39448664248152"
Still's Grocery & Market,1001 Carter St.,1970-1979,"28.534769053315394, -81.39320666899047"
Freddie McKay Grocery,921 Carter St.,1970-1979,"28.5347587387588, -81.39283006056573"
Nichols Grocery,603 S. Division Ave.,1970-1979,"28.534735032300848, -81.38468225861769"
Lane Liquors,604 S. Division Ave.,1970-1979,"28.534695219514347, -81.38521572978262"
Ever-Ready Womans Club,624 Carter St.,1970-1979,"28.534655226927732, -81.3878330329671"
Colyer's Beauty Salon,802 Carter St.,1970-1979,"28.534634421554873, -81.3914609938052"
Washington Shores Association for Recreation,3000 Carter St.,1970-1979,"28.53383696387204, -81.40240530418787"
Miller Mechanical,632 S. Hughey Ave.,1970-1979,"28.53349612711007, -81.3828368629655"
Henry's Coin Laundry,685 S. Goldwyn Ave.,1970-1979,"28.533247201437625, -81.41756393223002"
Betty's Place,700 S. Hughey Ave.,1970-1979,"28.53323475287258, -81.38280946296551"
Seven-Eleven Food Stores No 35,683 S. Goldwyn Ave.,1970-1979,"28.53323425001177, -81.41760883223003"
Arco Atlantic Service Station,725 S. Goldwyn Ave.,1970-1979,"28.532070601543623, -81.41755320339506"
Tilden Denson & Associates Inc. (engineers),57 W. Gore St.,1970-1979,"28.531616632719736, -81.3812484009476"
James L. Baker Jr. (physicians and surgeons),95 W. Gore St.,1970-1979,"28.531544771529163, -81.3799956942002"
Roger J. Bartels (physicians and surgeons),95 W. Gore St.,1970-1979,"28.531544771529163, -81.3799956942002"
Wm. M. Douglas (physicians and surgeons),95 W. Gore St.,1970-1979,"28.531544771529163, -81.3799956942002"
Joseph E. O'Malley (physicians and surgeons),95 W. Gore St.,1970-1979,"28.531544771529163, -81.3799956942002"
Love's Grocery,901 S. Goldwyn Ave.,1970-1979,"28.53151100159392, -81.41779280339497"
Wilder Construction Co. Inc.,1355 W. Gore St.,1970-1979,"28.531458206867878, -81.39959872978267"
Bellaire Instant Buildings,325 W. Gore St.,1970-1979,"28.53145589848294, -81.3836402002769"
A A A Restaurant Equipment Supply,325 W. Gore St.,1970-1979,"28.53145589848294, -81.3836402002769"
Melody Billiard Room,903 S. Goldwyn Ave.,1970-1979,"28.53144064985238, -81.41781228990017"
Jackson Minit Market No 30188,1365 W. Gore St.,1970-1979,"28.531408493931593, -81.39961756536516"
Hamilton Plywood,850 S. Hughey Ave.,1970-1979,"28.531396249851962, -81.38296430529518"
Ply-World Corp.,850 S. Hughey Ave.,1970-1979,"28.531396249851962, -81.38296430529518"
American Legion Post 294,905 S. Goldwyn Ave.,1970-1979,"28.531322623958665, -81.41780916106505"
Wm. C. King (dentist),907 S. Goldwyn Ave.,1970-1979,"28.53129312395322, -81.4177035322301"
Bob Hawkins Standard Serv. (gasoline station),426 W. Gore St.,1970-1979,"28.530805911448386, -81.38445934690317"
Christian Enterprises,100 W. Gore St.,1970-1979,"28.530802545795368, -81.38009272978265"
Youth for Christ,100 W. Gore St.,1970-1979,"28.530802545795368, -81.38009272978265"
A B C Truck Rental Inc.,906 W. Gore Ave.,1970-1979,"28.530789893931708, -81.39162769420018"
B & C Trucking Co. Inc.,906 W. Gore St.,1970-1979,"28.530789893931708, -81.39162769420018"
William B. Dyer (engineers),712 W. Gore St.,1970-1979,"28.530663632847748, -81.38948332978269"
William C. Hart (surveyors-land),712 W. Gore St.,1970-1979,"28.530663632847748, -81.38948332978269"
Sixty Minute Cleaners,1320 W. Gore St.,1970-1979,"28.530600706906384, -81.39850400094764"
Fulse & Son Barber Shop,927 S. Goldwyn Ave.,1970-1979,"28.53053625359449, -81.41774953223015"
Taylor's Grocery,927 S. Goldwyn Ave.,1970-1979,"28.53053625359449, -81.41774953223015"
Park & Shop,1340 W. Gore St.,1970-1979,"28.530531519887305, -81.39829725861769"
T G & Y Stores,1340 W. Gore St.,1970-1979,"28.530531519887305, -81.39829725861769"
Chicken Palace Takeout,1330 W. Gore St.,1970-1979,"28.530489132871164, -81.39871932978268"
Auto Color World,1030 S. Division Ave.,1970-1979,"28.530433271876984, -81.3849737610652"
Polar Water Co.,802 Atlanta Ave.,1970-1979,"28.529821775726738, -81.38372556106515"
Luckenback Lift Equipment Co.,812 Atlanta Ave.,1970-1979,"28.529775923682834, -81.38371433223016"
Everbach Broadcasting Co.,1011 S. Division Ave.,1970-1979,"28.529640001762136, -81.38460903223013"
WOKB Radio Station,1011 S. Division Ave.,1970-1979,"28.529640001762136, -81.38460903223013"
Orlando Miracle Revival Center,1019 S. Division Ave.,1970-1979,"28.529592975726974, -81.38441726106512"
Herbert C. Gentry (dentist),31 Columbia St.,1970-1979,"28.529079801812646, -81.37810220339512"
John H. Folsom Jr. (physicians and surgeons),31 Columbia St.,1970-1979,"28.529079801812646, -81.37810220339512"
Jack F. Schaber (physicians and surgeons),31 Columbia St.,1970-1979,"28.529079801812646, -81.37810220339512"
Sam C. Stephens Jr. (physicians and surgeons),31 Columbia St.,1970-1979,"28.529079801812646, -81.37810220339512"
Johnston & Norris Kingsbury (physicans and surgeons),55 Columbia St.,1970-1979,"28.528892227932722, -81.37881853223013"
John J. McAndrew (dermatologist),61a Columbia St.,1970-1979,"28.52882040183593, -81.3790257322301"
Don C. Robertson (physicians and surgeons),61b Columbia St.,1970-1979,"28.52882040183593, -81.3790257322301"
Alco TV,1114 Atlanta Ave.,1970-1979,"28.52859257572738, -81.38388883223014"
All State Pipe Supply Co.,1120 S. Hughey Ave.,1970-1979,"28.52845304959029, -81.38266407646012"
F. Merrill Wattles (physicians and surgeons),97 Columbia St.,1970-1979,"28.52815814956067, -81.38039996106514"
T-K-9 Club & Grocery,279 Columbia St.,1970-1979,"28.52811965424437, -81.38259373223016"
James D. Bozeman (physicians and surgeons),99 Columbia St.,1970-1979,"28.52807057572776, -81.38051143223022"
Wm. S. Bradford (physicians and surgeons),99 Columbia St.,1970-1979,"28.52807057572776, -81.38051143223022"
Phillips A. Brooks (physicians and surgeons),99 Columbia St.,1970-1979,"28.52807057572776, -81.38051143223022"
John H. Cole (physicians and surgeons),99 Columbia St.,1970-1979,"28.52807057572776, -81.38051143223022"
Francis M. Coy (physicians and surgeons),99 Columbia St.,1970-1979,"28.52807057572776, -81.38051143223022"
James D. Moore (physicians and surgeons),99 Columbia St.,1970-1979,"28.52807057572776, -81.38051143223022"
Orlando Wheel & Caster Co. Inc.,121 Columbia St.,1970-1979,"28.528069375727682, -81.38128824757032"
H & H Products (vending machines),423 Columbia St.,1970-1979,"28.52805208696643, -81.38447460773406"
Waverly Apartments,46 Columbia St.,1970-1979,"28.52799881139754, -81.37860497640534"
Bachman's Grocery,1200 S. Division Ave.,1970-1979,"28.52799500191026, -81.38461346106517"
Washington Shores Multi-Service Center,267a Columbia St.,1970-1979,"28.527873849535332, -81.3822213610652"
Axel W. Anderson III (physicians and surgeons),45 Columbia St.,1970-1979,"28.52766524951676, -81.37839210339516"
Thos D. Cook (physicians and surgeons),45 Columbia St.,1970-1979,"28.52766524951676, -81.37839210339516"
Melvin J. Johnson Jr. (physicians and surgeons),45 Columbia St.,1970-1979,"28.52766524951676, -81.37839210339516"
Columbia Apartments,100 Columbia St.,1970-1979,"28.527664054366806, -81.38065768990026"
Field & Carducci-Orthopedics Professional Association,62 Columbia St.,1970-1979,"28.527653801941, -81.37934773223019"
Wilson's Apartments,76 Columbia St.,1970-1979,"28.527652754369925, -81.3795860610652"
Charles L Lippoldt (physicians and surgeons),60a Columbia St.,1970-1979,"28.52761827572786, -81.37896638990033"
Benj. E. Wright (physicians and surgeons),60a Columbia St.,1970-1979,"28.52761827572786, -81.37896638990033"
Eldridge W. Johnson (physicians and surgeons),60b Columbia St.,1970-1979,"28.52761827572786, -81.37896638990033"
G Sid Callahan Jr (physicians and surgeons),60c Columbia St.,1970-1979,"28.52761827572786, -81.37896638990033"
Fred Walls Jr. (physicians and surgeons),60c Columbia St.,1970-1979,"28.52761827572786, -81.37896638990033"
McEwan's Clinical Laboratory,60d W. Columbia,1970-1979,"28.52761827572786, -81.37896638990033"
Herbert M. Martin (physicians and surgeons),60e Columbia St.,1970-1979,"28.52761827572786, -81.37896638990033"
James A. McLeod (physicians and surgeons),60e Columbia St.,1970-1979,"28.52761827572786, -81.37896638990033"
Lawrence D. Porter (physcians and surgeons),60f Columbia St.,1970-1979,"28.52761827572786, -81.37896638990033"
Hall's Children's Nursery,921 Grand St.,1970-1979,"28.526752602021993, -81.39186673223018"
Southern Bell Telephone Co.,1227 S. Division St.,1970-1979,"28.526700723134358, -81.38434686106525"
Roy E. Chapman Fruit Co. Inc.,1303 S. Division Ave.,1970-1979,"28.526439175728697, -81.38424593223016"
Paul's Grocery,950 Grand St.,1970-1979,"28.526376507373154, -81.39283293223029"
Herb's Barber Shop,1302 S. Division Ave.,1970-1979,"28.5260965493773, -81.38516503223023"
Herb's Bait & Tackle,1300 S. Division Ave.,1970-1979,"28.525962028458377, -81.38526730339517"
James J. Hackett (realtor),1323 1/2 S. Division Ave.,1970-1979,"28.525393549314806, -81.38458556106525"
Terazzo Contractors Inc.,1419 Atlanta Ave.,1970-1979,"28.524783428669753, -81.38261473223028"
B P Oil Corp.,1417 Atlanta Ave.,1970-1979,"28.524649628693645, -81.38249386106533"
A-1 Block Corporation,1515 S. Division Ave.,1970-1979,"28.523881049180368, -81.3842470610653"
South Chicago Packing Co.,1601 Atlanta Ave.,1970-1979,"28.52357295546647, -81.38248313223029"
Rex of Florida Inc.,1617 S. Division Ave.,1970-1979,"28.523334475730255, -81.38416876106534"
Orlando Equipment & Tool Rental Inc.,1610 S. Division Ave.,1970-1979,"28.523207975730354, -81.38501703223035"
Cocoa Masonry Inc.,1711 S. Division Ave.,1970-1979,"28.522629349069437, -81.38442643223026"
Price & Weeks Plastering Inc.,1700 Atlanta Ave.,1970-1979,"28.522588302396798, -81.38350646106527"
Sunshine Peninsula Inc.,1719 S. Division St.,1970-1979,"28.522034402446558, -81.38431943223031"
Airkem Orlando (smoke and fume elimination),1817 S. Division Ave.,1970-1979,"28.52132012217519, -81.38429370339527"
Tom's Texaco Service Center,515 W. Kaley St.,1970-1979,"28.520547675732008, -81.38533020339527"
Florida Rigging & Crane Co. Inc.,1921 S. Division Ave.,1970-1979,"28.519257548769616, -81.38388996106544"
Miami Transfer Co. Inc.,1921 S. Division Ave.,1970-1979,"28.519257548769616, -81.38388996106544"
Penn Dixie Cement Corp.,300 W. Kaley St.,1970-1979,"28.518986302720684, -81.3818346322304"
Roquemore Oil Co. Inc.,2111 S. Division Ave.,1970-1979,"28.517830148642922, -81.38385743223041"
Industrial Supply Corp. of Orlando&comma; Inc.,2109 S. Division Ave.,1970-1979,"28.517821875733407, -81.38332606106546"
Jensen Selsbery Laboratories,2112 S. Division Ave.,1970-1979,"28.517810921549614, -81.38442646106546"
Brogdex Co. (mill supplies),315 W. Grant St.,1970-1979,"28.516875775733872, -81.38181376106552"
Wayne Promotions Inc. (advertising),531 W. Grant St.,1970-1979,"28.516868684448408, -81.38582221873553"
Airco Welding Supply,549 W. Grant St.,1970-1979,"28.516850984454667, -81.38644494757062"
Tee Pee Lumber of Orlando Inc.,118 W. Grant St.,1970-1979,"28.51639264851509, -81.37985718990056"
Dawson Research Corp.,114 W. Grant St.,1970-1979,"28.51632899484551, -81.37984717890123"
Acoustical Distributors Inc.,376 W. Grant St.,1970-1979,"28.516144175734322, -81.38286228990053"
Ramsey Products Inc. (sash; windows; doors and trim dealer),320 W. Grant St.,1970-1979,"28.516077802982416, -81.38162413223041"
National Beverage Co.,2601 S. Division Ave.,1970-1979,"28.51533650304906, -81.38419030339541"
Graybar Elecrtic Co.,2700 S. Division Ave.,1970-1979,"28.514651875735048, -81.38474156106552"
Gordon's Jewelers,3101 W. Colonial Dr.,1970-1979,"28.554910476226443, -81.41497975767008"
Cinema Theatre,3315 W. Colonial Dr.,1970-1979,"28.553148022178295, -81.41762835126025"
Frisch's (restaurant),3240 W. Colonial Dr.,1970-1979,"28.552376371724232, -81.41612998989962"
Rip's One-Hour Martinizing (cleaners),2554 W. Colonial Dr.,1970-1979,"28.55062309987321, -81.41328166106466"
The Hub Bar,47 W. Amelia St.,1970-1979,"28.549536999974816, -81.38016379180003"
Jefferson Court Apartments,1032 W. Jefferson St.,1970-1979,"28.54458162632358, -81.39459360339468"
Lorna Doone Apartments,1617 W. Central Blvd.,1970-1979,"28.54305707572306, -81.40221253412984"
A B C Liquors,545 W. Central Blvd.,1970-1979,"28.542328175723462, -81.38687437830596"
Contractors Equipment-Rental Co.,1331 W. Central Blvd.,1970-1979,"28.542270700628972, -81.39859786296513"
National Van Lines Inc.,2115 W. Central Blvd.,1970-1979,"28.5422475006311, -81.40821566296513"
Orlando Welding Co.,1115 W. Central Blvd.,1970-1979,"28.542230450815147, -81.39503380529473"
Mid-Florida Supply Inc.,311 W. Central Blvd.,1970-1979,"28.542095830715382, -81.38303246721037"
Winfree's Auto & Truck Repair,2118 W. Central Blvd.,1970-1979,"28.54168305076653, -81.40856706296518"
